movieId	stats
5178	37,3.20
5179	134,3.26
518	1222,2.69
5180	97,3.43
51800	7,3.64
51809	2,2.75
5181	81,3.06
51817	8,2.25
5182	62,2.73
51820	13,3.42
5183	43,2.07
51834	603,3.56
5184	179,2.75
51847	61,3.08
5185	56,2.61
51857	37,3.34
5186	54,2.94
5187	305,3.76
5188	44,2.57
51884	491,3.73
51886	4,3.63
5189	88,2.48
51891	2,3.00
51894	21,3.57
519	4812,2.20
5190	50,3.62
51903	160,2.81
51905	1,3.00
51911	31,3.32
51917	24,2.44
5192	103,2.92
51921	2,3.75
51925	527,2.91
51927	231,2.97
5193	220,2.89
51931	901,3.65
51933	61,3.34
51935	2059,3.60
51937	334,2.33
51939	535,3.00
5194	19,3.87
5195	47,1.81
5196	51,3.29
5197	150,2.79
5198	381,3.81
5199	215,3.50
51991	73,3.48
52	9320,3.54
520	14439,3.04
5200	52,2.85
52005	81,3.17
52009	12,3.63
5201	36,2.08
52016	11,2.55
5202	123,3.80
5203	55,3.04
52033	6,3.33
52037	59,3.46
5204	39,3.35
52042	817,3.84
5205	168,2.80
5206	53,2.34
5207	41,2.76
52078	9,4.00
5208	78,3.49
52088	16,3.66
5209	53,2.96
521	2185,3.33
5210	55,2.14
52101	7,3.36
52104	13,4.00
52106	2,3.00
52108	4,2.50
5211	170,2.36
52118	2,2.75
5212	147,2.40
5213	304,2.28
5214	872,3.18
5215	107,2.52
52153	5,3.50
5216	52,3.12
5217	65,2.48
52170	18,4.00
52173	3,3.67
5218	11713,3.60
52180	4,3.00
52182	3,3.00
52189	22,3.50
5219	4647,3.15
52199	31,3.71
522	1264,3.55
5220	1227,2.73
52202	12,3.46
5221	138,3.35
5222	1496,3.45
52224	1,1.00
52227	138,3.04
5223	114,3.25
52237	19,3.63
5224	143,3.83
52241	896,3.59
52245	1860,3.15
5225	4895,3.91
5226	464,3.11
52265	3,3.67
5227	99,3.25
52273	1,2.50
52279	142,2.18
5228	65,3.25
52281	3684,3.72
52283	308,2.80
52285	55,2.34
52287	817,3.47
5229	27,3.11
52299	52,3.38
523	926,3.65
5230	160,3.34
5231	215,3.43
52319	822,3.85
5232	161,3.31
52321	173,3.30
52326	1,2.50
52328	2521,3.61
5233	104,3.53
5234	106,3.24
5235	148,2.99
52352	14,3.29
52356	55,3.27
5236	68,3.61
52365	2,4.50
5237	749,3.47
52375	293,3.28
52378	21,3.45
5238	236,3.69
5239	47,3.40
524	7630,3.54
5240	164,3.30
5241	279,3.45
52413	36,3.63
52418	5,3.90
5242	40,2.96
52424	52,3.65
52427	8,3.75
5243	112,3.32
52435	1501,3.80
5244	325,3.77
52443	37,3.14
52448	131,3.27
5245	60,3.31
52456	288,2.85
52458	1351,3.32
5246	561,2.39
52460	243,2.64
52462	350,3.24
5247	1362,3.19
5248	349,1.84
52489	2,3.25
5249	74,3.01
52495	56,3.66
525	172,3.38
5250	618,3.35
5251	75,3.25
5252	18,3.31
52528	75,3.81
5253	21,2.67
5254	4803,3.14
52545	42,3.27
52548	10,2.45
5255	495,2.55
52551	28,2.30
5256	100,2.97
52561	17,3.15
5257	5,2.60
52570	7,3.93
52572	18,2.89
52579	590,3.69
5258	282,3.67
52581	11,3.36
52583	13,3.65
52589	3,3.00
5259	31,2.97
52591	142,2.92
526	130,3.18
5260	16,3.19
52604	1615,3.70
52606	224,3.38
5261	5,2.50
52617	14,3.61
5262	48,3.09
5263	56,3.27
52634	5,3.50
5264	685,2.68
52641	1,4.00
52644	421,2.93
5265	1862,3.20
5266	6773,3.23
52660	3,1.67
52666	129,3.72
52668	271,3.27
5267	2134,3.51
52672	6,2.92
5268	152,3.15
5269	826,3.49
52690	1,2.50
52694	559,2.84
527	50054,4.31
5270	22,1.84
52704	1,3.00
52709	14,3.79
5271	10,2.60
52712	244,3.11
52715	82,2.13
52717	242,2.89
5272	229,3.52
52722	4256,3.01
52724	127,2.82
5273	30,2.92
52730	69,3.03
5274	39,2.74
52742	15,3.37
5275	85,2.90
5276	121,3.12
52767	407,3.93
5277	42,2.46
52773	2,2.75
5278	54,2.07
52781	7,3.36
52784	47,3.64
5279	328,3.74
52796	2,2.75
528	913,2.79
5280	34,2.81
52804	4,3.50
52806	131,3.17
5281	23,2.20
52813	33,3.64
5282	782,3.16
5283	2001,3.21
52831	44,3.14
52838	107,2.86
5284	230,2.91
52845	19,2.79
5285	56,3.03
52858	8,3.63
5286	43,2.66
52865	17,2.97
52867	157,2.73
5287	171,3.54
52872	8,2.81
5288	539,3.91
52885	1302,3.86
5289	120,3.79
52891	13,3.08
529	10952,3.85
5290	120,3.32
5291	3712,4.18
52913	16,3.09
5292	2014,3.70
52922	7,3.43
52927	37,3.62
52929	78,3.55
5293	2446,3.29
52938	18,3.56
5294	2440,3.67
52942	5,3.00
5295	66,2.64
52950	484,3.36
52952	1258,3.83
52956	4,4.00
5296	1325,2.74
52967	474,3.79
5297	449,3.29
52973	5051,3.59
52975	1193,3.45
5298	734,3.29
52980	16,2.59
5299	10190,3.45
52995	9,3.56
53	150,3.70
530	32,3.11
5300	559,3.64
53000	3597,3.44
53002	198,3.01
53004	128,1.88
5301	80,3.11
5302	51,2.86
53022	7,3.64
53024	285,3.89
5303	1826,2.83
53038	58,3.59
5304	478,4.00
53046	7,2.57
5305	292,2.30
53052	11,3.82
5306	61,1.88
53066	15,3.50
5307	151,2.87
5308	3129,2.84
53084	2,1.75
5309	1441,2.35
531	7459,3.54
5310	356,2.31
5311	215,3.23
5312	1381,2.99
53121	2215,3.08
53123	2154,3.96
53125	5428,3.39
53127	225,2.99
53129	1363,3.69
5313	2515,2.65
53131	54,2.25
53133	45,2.63
53138	111,3.13
5314	108,3.38
53140	115,3.22
53143	60,3.04
5315	84,2.45
53152	9,2.78
53154	24,2.58
5316	1070,3.43
53161	295,3.66
5317	40,2.59
5318	41,3.13
53183	17,2.97
53187	1,4.00
53189	338,3.52
5319	1246,3.94
532	5968,3.06
5320	4,3.38
53207	628,2.94
5321	80,2.81
5322	41,2.68
53226	9,3.89
5323	938,2.08
5324	621,2.94
5325	973,3.75
5326	16,1.81
5327	56,2.95
5328	66,3.25
53280	22,2.57
53282	24,3.08
5329	1004,3.58
533	3865,2.93
5330	4,3.00
5331	70,2.29
53318	960,3.72
5332	79,3.11
53322	3842,3.49
53326	122,3.29
5333	340,3.90
5334	465,2.80
53342	9,2.72
53349	66,3.27
5335	180,3.16
53352	34,2.90
53355	30,3.45
5336	41,2.96
5337	265,2.89
53370	3,3.33
53373	3,3.33
53375	3,3.50
53379	22,2.91
5338	20,2.75
53382	3,3.50
5339	996,3.81
534	4869,3.89
5340	110,3.45
53406	51,3.50
5341	630,3.79
53416	4,2.75
5342	45,2.64
5343	149,2.44
53435	468,2.66
5344	78,2.64
53443	22,3.55
53447	317,3.30
5345	42,3.29
53450	61,3.31
53453	8,1.94
5346	361,2.39
53460	628,3.38
53464	1987,2.85
53466	139,2.90
53468	482,3.57
5347	124,2.42
53476	16,3.53
5348	541,2.98
5349	23404,3.57
53498	30,3.22
535	5576,3.78
5350	52,3.05
5351	75,3.16
53519	2555,3.56
5352	236,3.58
5353	203,3.24
5354	180,3.40
53548	5,1.70
5355	79,2.94
53550	1065,3.62
53554	5,3.50
5356	71,1.48
53561	2,3.00
53569	37,2.95
5357	342,3.30
53574	82,3.25
53578	90,3.41
5358	178,3.70
53582	24,3.19
53584	9,2.94
5359	289,3.44
53592	38,3.71
536	742,3.28
5360	105,2.96
53600	5,3.30
5361	426,3.13
5362	76,2.47
5363	730,2.81
5364	1786,3.35
5365	89,3.12
53651	5,3.70
5366	103,2.39
5367	691,3.73
5368	139,3.88
5369	74,2.17
537	3431,3.16
5370	41,1.55
5371	12,2.38
5372	255,3.34
5373	218,3.94
53737	72,3.39
5374	55,1.72
53741	11,3.14
5375	138,3.29
53752	9,3.28
5376	136,2.74
53766	22,3.11
53769	144,3.69
5377	9401,3.70
53771	7,2.50
53774	13,3.65
5378	16425,3.11
53788	69,3.54
5379	767,3.74
538	5101,3.71
5380	1954,3.61
53808	12,2.38
5381	90,3.46
5382	592,2.76
53827	116,3.57
5383	388,3.51
53833	11,3.95
53835	41,3.70
53837	13,3.46
53839	7,3.21
5384	88,3.51
53841	5,3.30
53843	11,2.45
53845	5,3.30
53847	6,3.67
53849	5,3.10
5385	929,4.00
53851	6,3.50
53853	8,3.69
53855	11,3.23
53857	3,2.67
53859	58,2.66
5386	45,3.02
5387	667,2.64
53873	12,2.71
5388	6222,3.48
53880	24,3.44
53883	154,3.99
53885	8,4.06
53887	105,3.76
5389	768,3.06
53894	1970,3.78
539	28805,3.52
5390	214,3.29
53906	83,3.36
5391	1042,3.60
53912	14,3.32
53916	9,3.56
53919	95,3.26
5392	259,3.35
53921	244,3.29
5393	30,3.00
5394	55,3.31
5395	105,3.40
53953	2365,3.29
53956	1300,3.70
5396	89,3.03
53963	5,2.70
53967	21,3.10
5397	232,3.30
53972	4058,3.58
53974	337,2.60
5398	278,3.88
53988	138,3.09
5399	108,3.12
53993	1434,2.78
53996	5664,3.32
53999	140,2.38
54	956,2.85
540	4943,2.72
5400	3540,3.20
54001	5967,3.75
54004	996,2.94
5401	1348,2.96
54010	1,3.00
5402	10,2.65
54020	16,3.38
5403	14,2.71
5404	513,3.81
54049	17,3.03
5405	19,2.76
54056	2,1.50
5406	91,3.34
54067	3,2.17
5407	34,2.88
54075	149,3.14
5408	45,2.87
5409	160,2.83
54094	107,3.44
541	30526,4.13
5410	781,3.53
5411	34,2.87
54116	96,3.15
5412	81,2.70
54121	51,2.99
5413	62,2.81
5414	831,2.83
54144	11,3.27
5415	1353,2.90
5416	127,3.41
5417	646,3.80
54171	16,3.31
54176	16,3.50
5418	20091,3.90
54185	57,3.57
5419	2216,2.38
54190	1687,3.67
54193	93,3.41
54196	53,3.42
54198	12,2.92
542	3491,2.86
5420	1646,2.89
5421	1016,3.61
5422	249,3.24
54220	11,3.32
54229	48,3.54
5423	223,3.19
54239	7,3.71
5424	139,2.29
54241	29,3.28
54243	11,2.95
54248	25,3.12
5425	170,3.53
54251	7,2.71
54254	7,3.64
54256	530,3.41
54259	4300,3.85
5426	69,3.29
54262	8,3.31
54268	36,1.42
5427	209,2.74
54270	86,2.14
54272	5450,3.50
54274	176,1.84
54276	486,3.27
54278	138,2.54
5428	339,2.44
54281	719,3.59
54284	22,2.93
54286	10798,3.97
5429	55,3.04
54290	180,1.11
543	12348,3.24
5430	25,3.20
5431	142,3.02
54318	11,3.50
5432	53,2.09
54326	1,5.00
54328	84,3.32
5433	417,2.82
54331	259,3.43
5434	386,3.80
54341	7,3.07
54349	2,3.00
5435	244,3.62
54354	5,4.20
5436	99,3.47
5437	358,3.23
54372	654,3.84
54378	52,3.07
5438	761,2.66
5439	184,2.82
544	2168,2.93
5440	393,3.65
54406	27,3.13
5441	30,2.37
54419	27,3.22
5442	406,2.28
54426	57,3.37
5443	245,1.87
5444	4614,3.49
54445	5,3.00
5445	23642,3.66
54455	21,3.07
5446	2322,3.86
5447	475,3.52
5448	177,2.33
54480	4,2.88
5449	3184,2.87
54491	9,3.39
54493	6,2.08
545	50,2.58
5450	637,3.50
54501	7,3.14
54503	6670,3.79
54505	30,3.07
5451	471,3.06
54510	62,2.89
54513	165,3.47
54519	18,3.11
5452	2156,1.95
5453	233,3.44
54536	3,2.33
5454	337,2.49
54542	5,3.00
5455	84,2.96
54554	5,3.00
5456	197,2.17
54561	3,2.33
5457	73,3.12
5458	386,2.33
54580	11,3.00
5459	9753,2.92
546	5554,2.08
5460	553,2.81
54605	27,3.39
54607	10,3.35
5461	112,3.62
54612	113,3.35
54614	1,3.00
54617	3,3.17
5462	381,2.35
54621	53,3.60
5463	2866,2.98
5464	8284,3.69
54648	814,2.94
5465	121,3.50
54652	2,2.75
5466	185,3.34
5467	48,2.93
5468	155,3.25
54686	167,2.82
54689	1,4.00
5469	57,2.55
54691	35,3.44
547	807,2.82
5470	696,3.83
5471	138,2.08
5472	445,3.45
54725	4,2.25
5473	67,3.60
54732	502,2.51
54734	199,3.05
54736	1315,3.59
54738	31,2.97
5474	59,2.25
54745	336,3.57
5475	616,4.00
54758	2,3.00
5476	583,2.06
54768	129,2.26
5477	866,3.69
54771	532,3.02
54775	358,2.98
54778	9,2.44
5478	1403,2.53
54780	373,2.92
54783	29,2.09
54785	485,3.00
54787	316,3.23
5479	1540,3.22
54796	507,3.44
548	2843,2.91
5480	834,2.60
5481	8415,2.99
5482	190,2.02
54826	9,2.61
5483	582,3.61
54833	34,3.66
5484	95,3.41
5485	492,3.29
5486	129,3.11
5487	30,2.32
54872	16,3.72
54875	2,3.50
54878	7,3.21
5488	64,3.41
54881	1494,3.82
54885	4,3.25
5489	736,3.69
549	1450,3.89
5490	95,2.79
54908	64,2.81
5491	39,3.36
54910	149,3.48
5492	32,2.59
54922	5,2.50
5493	356,3.34
54934	114,2.64
5494	44,3.38
5495	71,2.76
54958	24,3.06
5496	88,3.80
54962	359,3.34
54964	6,3.08
54967	37,3.62
5497	451,3.33
54972	3,2.50
54978	73,3.26
5498	446,4.05
54986	6,3.83
54988	2,3.00
5499	340,3.23
54995	2413,3.63
54997	4725,3.77
54999	1325,3.30
55	939,3.24
550	3373,3.08
5500	2549,3.59
5501	717,1.81
5502	10532,3.27
55020	172,2.73
5503	137,3.34
55031	291,3.75
55036	8,2.44
5504	1158,2.50
55040	10,3.75
5505	2324,3.40
55050	21,3.21
55052	2330,3.74
5506	992,3.06
55061	13,3.19
55063	129,3.64
55067	124,3.77
55069	802,3.85
5507	4542,2.80
55071	301,3.84
55073	9,1.44
55078	32,3.47
5508	1411,3.60
55080	494,3.33
5509	118,2.85
55094	767,3.60
55098	55,3.86
551	20509,3.73
5510	37,2.36
55100	89,2.98
55106	33,3.62
5511	30,2.33
55110	74,3.14
55112	14,3.50
55116	182,3.45
55118	3224,3.83
5512	56,2.95
5513	124,2.38
55132	11,3.32
5514	20,2.78
55147	1,4.00
5515	317,3.77
55154	30,3.10
55156	89,3.78
55159	53,3.49
5516	306,3.70
55167	243,3.85
5517	68,3.00
55176	282,3.89
55178	28,3.16
5518	37,3.45
5519	46,2.55
55190	62,3.31
55199	13,3.00
552	12901,3.22
5520	28,3.13
55205	165,3.28
55207	44,3.57
55209	22,2.68
5521	243,2.77
5522	861,3.15
55223	25,3.30
55226	16,3.09
5523	681,2.03
55232	1351,3.17
5524	1287,2.93
55241	317,2.55
55245	560,2.82
55247	4945,3.97
5525	627,3.88
55250	222,3.11
55253	574,3.76
55255	141,3.14
55257	118,2.59
55259	153,2.80
5526	210,3.55
55261	402,2.78
55267	1360,3.45
55269	2956,3.74
5527	609,3.35
55272	476,3.25
55274	607,3.44
55276	2934,3.76
55278	157,3.25
5528	4603,3.31
55280	1972,3.75
55282	1404,3.07
55284	355,3.40
55286	268,3.52
55288	172,3.30
5529	436,2.48
55290	2817,3.82
55292	80,2.11
55294	12,3.13
55298	13,2.69
553	15157,3.70
5530	1301,2.79
5531	180,2.84
5532	130,2.67
55324	14,2.25
55329	28,2.46
5533	7,3.14
5534	34,2.76
55343	12,2.83
5535	24,2.77
5536	16,3.13
55360	27,3.26
55363	1725,3.64
55369	18,3.36
5537	35,3.03
55373	4,3.75
5538	370,2.38
55389	10,3.60
5539	189,2.14
55391	88,2.99
554	516,3.07
5540	1604,3.30
55402	54,3.38
55406	10,2.50
55408	5,2.60
5541	2809,3.20
55417	69,3.52
55419	56,3.19
5542	51,2.42
5543	170,2.01
55434	2,3.25
5544	773,3.60
55440	29,3.33
55442	2249,3.97
55444	928,3.84
5545	31,1.77
55451	354,3.40
5546	158,1.93
55460	2,3.50
55462	10,2.50
55467	11,3.55
55469	8,3.31
5547	15,2.20
55476	4,3.13
5548	900,3.04
55485	4,3.75
55487	9,3.11
55489	10,3.70
5549	46,2.84
55492	43,2.93
55498	78,2.92
555	15360,3.81
5550	132,2.58
55507	19,3.66
5551	35,2.50
55512	2,3.00
55517	47,3.07
5552	91,2.97
5553	996,3.12
5554	21,2.45
55549	13,2.50
5555	267,3.06
55553	384,3.07
55555	342,3.91
5556	597,1.85
55566	74,2.77
5557	69,2.28
55577	987,2.83
5558	17,2.56
5559	55,2.88
556	1219,3.98
5560	172,3.66
55603	59,2.92
5561	165,3.22
5562	25,2.62
55620	113,3.63
55626	2,3.50
55628	4,1.25
5563	614,3.01
5564	646,2.28
5565	3,1.50
55652	64,3.68
55659	5,3.00
5566	7,2.29
55668	14,2.57
5567	43,2.48
55671	11,3.64
5568	647,3.22
55681	4,2.88
55684	12,3.67
55687	206,3.61
5569	384,3.07
55691	6,3.50
5570	622,3.77
55705	24,3.40
5571	14,2.64
55713	15,3.80
5572	1580,3.17
55721	898,3.97
55726	56,3.60
55729	225,3.30
5573	498,2.39
55732	278,3.51
55737	6,2.58
5574	3098,3.30
5575	71,3.24
55751	3,2.00
55757	7,3.21
5576	21,2.19
55765	5055,3.83
55768	915,3.01
5577	2478,3.58
55782	6,3.25
5579	20,2.65
558	1428,2.76
5580	159,2.53
55805	1177,3.54
5581	219,2.82
55814	1540,3.93
5582	681,2.56
55820	10248,3.99
55826	6,3.17
5583	57,2.42
55830	1511,3.23
5584	503,2.15
55844	54,3.12
5585	477,2.10
55851	55,3.44
55854	45,3.54
55856	20,3.38
5586	17,3.09
5587	83,1.89
55872	800,3.61
55875	4,3.00
5588	318,2.92
55888	4,2.63
5589	314,3.11
55895	106,3.75
559	47,2.89
5590	39,3.31
55901	172,3.69
55908	1751,3.93
5591	135,2.34
5592	44,2.35
55926	34,3.37
5593	90,3.41
55946	309,2.99
5595	45,2.72
55955	234,2.72
5596	226,2.41
5597	294,1.96
5598	199,2.11
5599	69,3.75
55995	1532,3.05
55999	472,3.27
56	70,1.87
560	39,3.06
5600	148,3.42
56001	147,2.96
56003	369,2.73
56006	10,3.90
56009	1,3.00
5601	227,3.55
56012	181,3.65
56015	58,3.56
5602	1050,3.78
56022	13,3.62
56028	12,2.67
5603	668,3.95
56030	13,3.12
5604	427,3.84
5605	191,3.77
56051	5,2.80
5606	92,3.16
56060	90,3.57
56067	4,1.88
56069	21,3.43
5607	296,3.82
56079	133,3.11
5608	1963,3.87
5609	663,2.02
56093	75,3.55
56095	53,3.60
56098	19,3.63
561	223,3.47
5610	728,2.74
56102	2,2.00
5611	689,3.09
5612	345,2.97
5613	837,3.41
5614	82,3.43
56141	72,3.71
56145	1665,3.48
5615	116,3.12
56152	2120,3.59
56156	916,3.07
56158	38,2.79
5616	6,2.83
56165	112,2.55
56167	70,3.14
56169	332,3.10
5617	4273,3.76
56171	1784,3.18
56174	6467,3.49
56176	612,2.52
5618	13466,4.20
5619	175,3.74
562	6197,3.79
5620	3282,3.14
5621	1529,2.53
5622	48,3.59
5623	11,2.73
5624	36,2.63
5625	565,3.40
56251	1328,3.77
56253	14,3.57
5626	19,3.45
5627	34,3.66
56274	270,3.01
5628	579,3.36
56286	509,3.45
5629	329,3.03
56294	3,2.33
563	342,3.43
5630	5355,3.56
5631	21,2.50
56313	3,2.67
5632	580,3.77
5633	502,3.59
56331	8,3.94
56333	705,3.59
56336	100,2.33
56339	1669,3.77
5634	31,3.18
5635	194,3.30
56350	39,3.68
5636	264,3.06
56367	10668,3.85
5637	471,3.78
56370	48,3.72
56372	15,3.83
56379	108,3.50
5638	439,2.91
56389	407,3.35
5639	113,2.39
564	328,2.34
5640	321,3.25
5641	65,3.41
5642	368,3.75
5643	354,3.71
56432	26,3.44
5644	456,3.81
56449	3,2.67
5645	63,3.08
56456	5,1.90
5646	518,3.59
5647	223,1.40
56474	21,2.90
56477	2,2.25
56479	59,3.45
5648	255,1.55
56485	2,3.00
5649	698,3.44
56490	5,4.10
565	687,3.19
5650	1589,3.60
56508	109,3.53
5651	429,3.15
56511	38,2.87
56513	1,4.50
56515	15,3.07
5652	50,2.31
5653	190,3.48
5654	14,2.68
56548	3,4.67
5655	165,2.70
56551	4,3.38
5656	44,3.34
56561	25,3.50
56563	281,3.69
5657	151,2.95
56570	5,3.10
56574	6,3.50
5658	44,2.52
56580	9,3.78
56587	1716,3.58
5659	53,3.34
56599	4,3.25
566	150,2.79
5660	123,3.76
56602	5,3.50
56607	899,3.82
5661	25,2.52
56612	14,3.21
56614	12,3.21
56616	4,2.50
5662	108,3.51
56620	54,2.92
56624	2,3.25
56626	28,3.39
5663	307,3.06
56631	11,3.50
56633	97,3.12
5664	177,3.05
5665	487,2.90
56651	6,3.58
5666	1278,3.29
5667	646,3.23
56671	92,3.57
5668	1022,3.48
5669	12280,3.79
56691	10,2.15
56693	15,3.20
567	360,3.34
5670	604,3.58
56700	35,2.69
56702	2,2.75
5671	23,3.35
56715	1001,3.87
56719	73,3.75
5672	472,1.32
56724	2,2.25
5673	5419,3.56
5674	26,2.85
56744	69,3.75
56748	10,2.90
5675	246,1.72
56757	3546,3.59
5676	3,2.83
5677	287,2.61
56775	1909,3.29
56779	10,3.90
5678	563,2.96
56782	5233,3.95
56786	22,3.75
56788	2074,3.69
5679	9518,3.43
56797	10,2.95
568	389,3.58
5680	632,3.23
56801	1135,2.41
56805	736,3.33
5681	46,3.28
5682	271,3.59
5683	13,2.38
56835	6,0.75
56837	29,3.07
5684	211,3.26
56846	78,3.37
56848	58,2.72
5685	737,3.55
5686	434,3.30
56869	4,4.13
5687	52,3.36
56874	1,2.50
5688	126,3.58
56885	500,3.73
56888	3,3.50
5689	290,2.91
569	1673,2.94
5690	3198,4.09
56908	151,3.57
5691	478,2.03
56915	236,3.21
5692	236,3.42
56921	951,3.78
5693	2703,3.27
56931	14,3.43
5694	451,2.19
56941	1125,3.54
56945	73,3.02
56949	2108,3.17
5695	36,2.75
56956	2,3.00
56959	3,2.83
5696	493,3.08
5697	84,2.48
5698	15,3.43
5699	90,3.27
56995	11,3.45
57	2439,3.32
570	220,3.47
5700	61,1.50
5701	51,1.75
57017	8,3.31
5702	10,2.00
57023	2,3.50
57027	11,3.09
5703	76,2.43
57038	1,4.00
5704	12,2.38
57041	57,2.02
57044	10,3.55
5705	493,2.44
5706	55,2.35
57069	22,3.84
5707	646,3.59
5708	34,2.59
5709	45,3.18
571	203,3.62
5710	71,2.79
5711	17,3.24
5712	646,3.53
5713	13,2.50
5714	43,2.86
57147	333,3.26
5715	66,2.79
5716	22,2.34
5717	89,2.63
57171	1,2.00
57179	13,2.77
5718	67,2.37
57183	34,3.84
5719	29,2.47
572	35,2.71
5720	32,3.28
57209	6,3.50
5721	244,3.79
5722	74,3.57
57223	199,1.82
5723	232,3.11
57236	8,3.19
5724	32,1.78
57243	322,3.80
5725	45,3.24
5726	89,3.12
57269	6,3.25
5727	20,2.70
57274	1051,3.76
57276	16,2.91
5728	50,3.18
57282	3,3.33
5729	139,2.06
57291	1,2.00
573	205,3.44
5730	66,2.51
5731	180,2.99
5732	378,3.71
57326	241,2.06
5733	71,3.22
5734	199,1.55
5735	275,1.90
57353	226,3.45
57357	9,3.22
57359	2,4.25
5736	193,1.45
57368	3403,3.38
5737	179,1.38
57370	137,2.80
57378	4,1.88
5738	157,1.34
5739	174,1.26
57393	43,3.43
574	1390,3.31
5740	124,1.35
57401	240,3.11
5741	84,3.38
57418	20,3.55
5742	71,3.01
57421	68,2.84
57426	1,2.00
5743	188,3.18
57430	6,2.42
57432	14,2.75
57439	3,4.17
5744	27,3.33
5745	246,3.47
57453	36,3.81
5746	59,2.46
57464	263,3.54
57468	2,1.75
5747	1913,3.85
57473	12,2.71
57476	38,3.25
57478	9,3.56
5748	17,3.47
57480	10,3.80
57482	2,3.50
57484	13,3.08
5749	269,3.14
57499	15,3.20
575	2553,2.99
5750	18,2.33
57502	134,3.77
57504	784,3.92
57509	28,2.66
5751	17,3.32
57513	11,2.73
5752	461,3.80
57520	170,2.29
57522	42,2.37
57526	329,3.03
57528	1311,3.35
5753	47,2.81
57530	17,2.76
57532	615,1.63
57534	286,2.64
57536	163,2.54
57538	135,2.76
5754	130,2.36
57543	56,3.73
5755	72,2.40
57550	29,3.86
5756	46,2.26
5757	4,1.88
5758	13,2.15
5759	40,3.44
576	25,2.48
5760	92,2.88
5761	63,2.43
5762	56,3.25
5763	126,3.62
57637	117,3.08
5764	165,3.02
57640	2268,3.40
57648	3,4.17
5765	349,3.31
57655	47,3.34
5766	17,2.21
57669	4916,3.89
5767	76,3.85
5768	157,2.61
5769	133,3.55
57690	21,3.33
57692	9,3.67
57695	20,3.38
577	616,2.83
5770	71,3.20
57706	21,3.40
57709	1,2.50
5771	138,2.47
5772	756,3.81
5773	214,2.70
5774	44,2.31
5775	35,2.40
57754	14,3.04
5776	27,3.04
5777	278,3.21
57772	26,4.00
57774	3,2.17
57776	16,3.16
57778	6,3.58
5778	37,2.84
5779	175,1.72
57792	124,3.61
5780	360,3.60
57805	4,3.00
5781	64,2.55
57811	9,3.56
5782	4495,4.10
5783	79,3.37
5784	1321,2.55
57843	18,3.19
57845	128,3.66
57848	12,3.33
5785	2953,2.99
57854	45,3.56
5786	35,3.29
57865	33,2.73
57868	10,3.50
5787	428,2.65
57873	38,2.74
5788	306,3.64
5789	48,2.51
579	38,2.97
5790	33,2.50
5791	2815,3.77
57910	314,2.95
5792	907,3.57
5793	19,2.68
57938	2,4.00
5794	96,3.46
57940	4,2.75
57942	13,2.88
57946	15,3.80
57949	60,2.53
5795	41,3.57
57951	464,3.02
5796	788,2.90
57960	8,3.31
57964	21,3.02
5797	390,3.41
57970	13,3.62
57972	88,3.62
5798	48,3.18
57980	121,3.72
5799	376,3.67
57991	17,3.41
57996	5,3.20
58	11549,3.98
580	569,3.08
5800	151,3.46
58003	7,3.50
58007	9,3.39
5801	509,3.58
5802	164,3.56
58025	1998,2.98
58029	28,3.25
5803	1046,2.77
58033	1,3.00
5804	935,2.66
58047	1289,3.59
5805	2,0.50
58059	14,3.50
5806	42,3.06
58061	3,4.00
5807	22,2.18
58078	248,3.33
5808	199,2.93
58081	2,3.50
58084	25,3.44
5809	793,3.14
58094	10,3.25
581	1883,3.99
5810	5090,3.25
58103	1073,3.30
58105	683,3.33
58107	410,3.09
5811	8,3.44
58111	32,3.50
5812	2095,3.72
58120	2,2.75
58123	20,3.63
5813	55,2.59
58130	4,3.63
58136	2,3.50
5814	4,4.13
58146	74,1.59
5815	181,2.27
58154	752,3.38
58156	597,2.87
5816	14469,3.58
58162	699,3.34
5817	219,3.51
58174	2,3.50
5818	289,3.39
58180	3,3.17
58185	22,3.64
5819	48,3.22
58191	250,3.79
582	131,3.38
5820	474,3.87
58207	4,2.75
5821	74,3.44
5822	62,2.73
58223	73,3.58
58228	2,4.25
5823	20,2.83
5824	142,2.79
58246	129,3.25
5825	304,3.98
58250	7,2.50
5826	368,3.61
58269	3,3.83
5827	40,2.53
58274	6,3.00
5828	29,3.34
58282	1,3.00
58287	69,2.94
5829	218,3.07
58291	109,2.07
58293	1863,2.51
58295	1923,3.63
58297	526,2.92
58299	1018,3.44
583	251,3.51
5830	182,3.50
58301	437,3.24
58303	1055,3.96
58306	516,3.67
58309	31,3.63
5831	11,2.68
58315	410,2.23
5832	129,2.29
58324	34,2.57
5833	969,3.35
58332	292,3.02
58334	131,3.52
5834	48,3.26
58347	569,3.60
5835	20,3.18
58351	292,3.70
5836	269,3.39
58365	37,3.42
58367	37,3.07
5837	21,1.69
58373	5,2.80
58376	400,3.60
58379	44,3.53
5838	103,3.21
58381	39,3.37
5839	348,3.92
584	27,3.04
5840	347,3.89
58404	47,3.45
58409	3,3.83
5841	494,2.03
58411	11,2.18
58418	109,2.89
5842	74,2.98
58422	12,3.75
58425	214,4.04
5843	709,3.01
58432	141,2.66
58434	17,2.94
58437	6,3.00
58439	40,3.25
5844	16,3.28
5845	53,2.96
58452	3,3.50
5846	66,3.40
5847	358,3.64
5848	50,3.04
